level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	11	2	5	7	531	296	27	8	59.165936	46900
5	1	11	2	5	8	601	297	26	8	5.676125	sass
4	1	11	2	6	0	61	306	497	34	-1	
5	1	11	2	6	1	61	306	26	28	35.751404	toons
5	1	11	2	6	2	143	319	37	9	51.174927	Peabody
5	1	11	2	6	3	183	320	36	7	67.427429	Museum
5	1	11	2	6	4	308	310	40	28	0.000000	29,000(2)
5	1	11	2	6	5	462	312	27	28	55.169567	«4.500
5	1	11	2	6	6	531	324	27	7	72.007782	44500
4	1	11	2	7	0	61	320	567	28	-1	
5	1	11	2	7	1	61	320	26	28	0.000000	209Rs
5	1	11	2	7	2	143	323	36	28	81.267395	Peabody
5	1	11	2	7	3	185	336	34	5	50.888042	Mureum
5	1	11	2	7	4	308	334	40	10	11.951462	89,000(9)
5	1	11	2	7	5	531	337	27	7	45.365788	#4500
5	1	11	2	7	6	600	338	28	8	71.801392	44800
4	1	11	2	8	0	61	351	566	31	-1	
5	1	11	2	8	1	61	359	123	9	0.000000	SUCBLBRI—A.Jeaton
5	1	11	2	8	2	303	351	44	28	0.000000	373.27(2)
5	1	11	2	8	3	461	364	27	8	5.888290	aan
5	1	11	2	8	4	526	354	31	28	0.000000	aesee
5	1	11	2	8	5	600	366	27	8	0.000000	s4on0
4	1	11	2	9	0	61	364	566	28	-1	
5	1	11	2	9	1	61	373	50	8	11.188828	He-CUCRI
5	1	11	2	9	2	142	374	7	7	0.000000	A.
5	1	11	2	9	3	155	374	29	7	0.000000	Deneon
5	1	11	2	9	4	303	364	44	28	3.125275	a9720(3)
5	1	11	2	9	5	595	379	32	8	60.689037	197,126
4	1	11	2	10	0	61	392	497	28	-1	
5	1	11	2	10	1	61	400	25	7	37.898907	azine
5	1	11	2	10	2	142	401	32	7	53.699486	Rick
5	1	11	2	10	3	307	392	40	28	24.022903	20.4618)
5	1	11	2	10	4	530	405	28	8	43.704521	20478
3	1	11	3	0	0	142	418	415	28	-1	
4	1	11	3	1	0	142	418	415	28	-1	
5	1	11	3	1	1	142	428	53	8	0.000000	W.Guvide
5	1	11	3	1	2	302	418	45	28	25.063843	319,886(2)
5	1	11	3	1	3	392	432	27	7	20.664841	sara
5	1	11	3	1	4	456	432	32	8	30.131363	sons
5	1	11	3	1	5	526	421	13	28	42.840614	aan
5	1	11	3	1	6	544	433	13	8	61.991310	65
3	1	11	4	0	0	59	432	567	270	-1	
4	1	11	4	1	0	142	432	484	28	-1	
5	1	11	4	1	1	142	442	9	7	59.845917	Ww.
5	1	11	4	1	2	158	442	20	7	51.352394	cuts
5	1	11	4	1	3	303	444	13	6	55.032581	147
5	1	11	4	1	4	322	432	25	28	13.305054	80(3)
5	1	11	4	1	5	530	447	27	8	0.000000	seg
5	1	11	4	1	6	594	448	32	8	36.906818	40502
4	1	11	4	2	0	60	462	566	28	-1	
5	1	11	4	2	1	60	469	14	6	54.074802	a1
5	1	11	4	2	2	142	469	5	7	34.367996	8.
5	1	11	4	2	3	153	469	28	7	0.000000	Lahoee
5	1	11	4	2	4	302	470	44	11	0.000000	203.2741)
5	1	11	4	2	5	392	472	27	8	48.508663	4356
5	1	11	4	2	6	456	462	31	28	0.904610	sent
5	1	11	4	2	7	525	462	32	28	41.834076	‘6.008
5	1	11	4	2	8	598	475	28	7	45.255737	600
4	1	11	4	3	0	61	496	565	14	-1	
5	1	11	4	3	1	61	496	13	7	33.690422	a2
5	1	11	4	3	2	141	497	17	7	36.757336	(One
5	1	11	4	3	3	162	497	25	9	95.759232	Ridge
5	1	11	4	3	4	190	497	36	7	46.507851	National
5	1	11	4	3	5	230	498	47	8	48.206715	Laboratory
5	1	11	4	3	6	302	498	44	10	11.771637	8€2,000(2)
5	1	11	4	3	7	455	500	32	9	0.000000	sis
5	1	11	4	3	8	524	501	33	9	0.000000	2400
5	1	11	4	3	9	611	502	15	7	58.067795	as
4	1	11	4	4	0	60	512	555	33	-1	
5	1	11	4	4	1	60	512	14	28	54.147469	135
5	1	11	4	4	2	141	524	8	7	0.000000	J.
5	1	11	4	4	3	152	524	43	8	0.000000	Wakatietd
5	1	11	4	4	4	306	514	40	28	0.000000	-e,000(2}
5	1	11	4	4	5	392	515	31	28	83.492935	19,000
5	1	11	4	4	6	460	516	31	28	73.944237	38,000
5	1	11	4	4	7	530	517	31	28	81.338928	19000
5	1	11	4	4	8	612	533	3	1	9.025993	2
4	1	11	4	5	0	60	542	427	28	-1	
5	1	11	4	5	1	60	551	13	7	24.293839	i
5	1	11	4	5	2	141	552	28	6	58.452587	AGVA
5	1	11	4	5	3	173	552	34	7	39.608845	Atlantic,
5	1	11	4	5	4	214	552	12	8	56.537659	ne
5	1	11	4	5	5	307	542	39	28	50.787254	23,9000)
5	1	11	4	5	6	465	555	22	8	38.435287	4800
4	1	11	4	6	0	60	570	496	28	-1	
5	1	11	4	6	1	60	578	13	7	45.755749	a8
5	1	11	4	6	2	141	579	52	7	35.238838	A.Peintein
5	1	11	4	6	3	301	570	45	28	21.304733	228,000(2)
5	1	11	4	6	4	455	583	32	8	37.973846	314000
5	1	11	4	6	5	525	584	31	7	37.973846	114,000
5	1	11	4	6	6	611	588	13	2	9.118530	o
4	1	11	4	7	0	59	597	566	28	-1	
5	1	11	4	7	1	59	606	14	6	49.460926	36
5	1	11	4	7	2	141	606	5	8	30.811569	8.
5	1	11	4	7	3	152	607	34	9	18.777344	Digna
5	1	11	4	7	4	297	597	49	28	0.000000	086,879(2)
5	1	11	4	7	5	455	610	32	9	34.043610	rosso
5	1	11	4	7	6	524	611	32	7	35.440689	eas
5	1	11	4	7	7	598	612	27	7	33.235901	mass
4	1	11	4	8	0	60	624	565	30	-1	
5	1	11	4	8	1	60	633	13	7	63.482357	as
5	1	11	4	8	2	141	633	6	8	27.520233	E.
5	1	11	4	8	3	153	634	34	9	47.538506	Hunting
5	1	11	4	8	4	302	624	44	28	0.000000	198,03¢(2)
5	1	11	4	8	5	460	626	29	28	0.781265	0,004
5	1	11	4	8	6	529	639	27	7	0.000000	soorr
5	1	11	4	8	7	598	640	27	8	0.000000	sass
4	1	11	4	9	0	55	648	569	28	-1	
5	1	11	4	9	1	55	648	18	28	40.520042	ae
5	1	11	4	9	2	141	661	6	7	37.784866	HL
5	1	11	4	9	3	153	661	46	8	3.447433	Rothaehitt
5	1	11	4	9	4	306	662	39	10	4.582550	asea(s)
5	1	11	4	9	5	459	665	28	8	11.281479	maser
5	1	11	4	9	6	528	666	28	7	27.954987	382
5	1	11	4	9	7	621	670	3	2	15.992424	7
4	1	11	4	10	0	59	679	560	30	-1	
5	1	11	4	10	1	59	688	14	7	53.053551	189
5	1	11	4	10	2	140	689	6	6	3.850739	L.
5	1	11	4	10	3	152	689	32	8	57.184643	Kupper
5	1	11	4	10	4	301	679	44	28	0.000000	-4,200(2)
5	1	11	4	10	5	459	680	31	28	74.501900	20,800
5	1	11	4	10	6	524	681	35	28	67.676125	20,600
5	1	11	4	10	7	610	698	9	1	0.000000	o
3	1	11	5	0	0	301	707	323	28	-1	
4	1	11	5	1	0	301	707	323	28	-1	
5	1	11	5	1	1	301	707	40	28	24.682076	405308
5	1	11	5	1	2	385	719	32	8	0.000000	sozae
5	1	11	5	1	3	447	720	39	8	0.000000	goes
5	1	11	5	1	4	515	720	40	9	0.000000	aTames
5	1	11	5	1	5	592	722	32	7	0.000000	Onno
2	1	12	0	0	0	139	771	217	37	-1	
3	1	12	1	0	0	139	771	217	37	-1	
4	1	12	1	1	0	140	771	147	10	-1	
5	1	12	1	1	1	140	771	11	9	79.732819	(2)
5	1	12	1	1	2	160	771	17	8	48.226852	08s
5	1	12	1	1	3	180	772	64	7	0.000000	Attra:
5	1	12	1	1	4	253	771	34	10	17.220047	B44
4	1	12	1	2	0	139	774	217	34	-1	
5	1	12	1	2	1	139	784	12	10	30.358490	©)
5	1	12	1	2	2	158	786	86	7	10.087570	masa:
5	1	12	1	2	3	253	774	103	34	18.528137	Rabe
4	1	12	1	3	0	139	798	156	10	-1	
5	1	12	1	3	1	139	798	12	10	45.873314	6)
5	1	12	1	3	2	158	799	19	7	40.247173	itt
5	1	12	1	3	3	180	799	63	8	7.058670	Anbonatons
5	1	12	1	3	4	253	800	42	7	5.451393	#22008
2	1	13	0	0	0	289	773	3	7	-1	
3	1	13	1	0	0	289	773	3	7	-1	
4	1	13	1	1	0	289	773	3	7	-1	
5	1	13	1	1	1	289	773	3	7	95.000000	 
2	1	14	0	0	0	529	879	111	14	-1	
3	1	14	1	0	0	529	879	111	14	-1	
4	1	14	1	1	0	529	879	111	14	-1	
5	1	14	1	1	1	529	879	111	14	94.171715	682166740
