level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	9	1	1	4	326	322	8	9	61.958778	V.
5	1	9	1	1	5	351	322	71	12	0.000000	BLALOCK
2	1	10	0	0	0	34	326	618	11	-1	
3	1	10	1	0	0	34	326	618	11	-1	
4	1	10	1	1	0	34	326	618	11	-1	
5	1	10	1	1	1	34	326	618	11	95.000000	 
2	1	11	0	0	0	120	362	67	13	-1	
3	1	11	1	0	0	120	362	67	13	-1	
4	1	11	1	1	0	120	362	67	13	-1	
5	1	11	1	1	1	120	362	34	13	47.687191	duly
5	1	11	1	1	2	180	363	7	12	77.968170	5
2	1	12	0	0	0	119	398	68	12	-1	
3	1	12	1	0	0	119	398	68	12	-1	
4	1	12	1	1	0	119	398	68	12	-1	
5	1	12	1	1	1	119	398	32	12	78.281517	Aug.
5	1	12	1	1	2	171	398	16	12	78.281517	29
2	1	13	0	0	0	119	446	67	15	-1	
3	1	13	1	0	0	119	446	67	15	-1	
4	1	13	1	1	0	119	446	67	15	-1	
5	1	13	1	1	1	119	448	39	13	94.561340	Sept.
5	1	13	1	1	2	179	446	7	13	94.561340	6
2	1	14	0	0	0	119	497	66	13	-1	
3	1	14	1	0	0	119	497	66	13	-1	
4	1	14	1	1	0	119	497	66	13	-1	
5	1	14	1	1	1	119	497	39	13	92.661057	Sept.
5	1	14	1	1	2	178	498	7	11	92.661057	7
2	1	15	0	0	0	117	546	67	14	-1	
3	1	15	1	0	0	117	546	67	14	-1	
4	1	15	1	1	0	117	546	67	14	-1	
5	1	15	1	1	1	117	547	40	13	89.389053	Sept.
5	1	15	1	1	2	177	546	7	12	63.257584	8
2	1	16	0	0	0	117	611	67	13	-1	
3	1	16	1	0	0	117	611	67	13	-1	
4	1	16	1	1	0	117	611	67	13	-1	
5	1	16	1	1	1	117	611	39	13	95.098763	Sept.
5	1	16	1	1	2	168	611	16	10	89.841026	12
2	1	17	0	0	0	116	675	66	13	-1	
3	1	17	1	0	0	116	675	66	13	-1	
4	1	17	1	1	0	116	675	66	13	-1	
5	1	17	1	1	1	116	675	39	13	87.704300	Sept,
5	1	17	1	1	2	168	675	14	13	96.806458	13
2	1	18	0	0	0	114	710	68	13	-1	
3	1	18	1	0	0	114	710	68	13	-1	
4	1	18	1	1	0	114	710	68	13	-1	
5	1	18	1	1	1	114	710	40	13	94.398926	Sept.
5	1	18	1	1	2	166	711	16	12	94.398926	13
2	1	19	0	0	0	206	363	204	25	-1	
3	1	19	1	0	0	206	363	204	25	-1	
4	1	19	1	1	0	206	363	204	14	-1	
5	1	19	1	1	1	206	363	31	11	84.967880	U,S,
5	1	19	1	1	2	248	364	84	10	95.076263	Government
5	1	19	1	1	3	343	364	67	13	95.076263	Printing
4	1	19	1	2	0	214	377	101	11	-1	
5	1	19	1	2	1	214	377	50	11	64.256531	Office
5	1	19	1	2	2	274	378	41	10	96.858101	Books
2	1	20	0	0	0	205	399	255	41	-1	
3	1	20	1	0	0	205	399	255	41	-1	
4	1	20	1	1	0	205	399	255	14	-1	
5	1	20	1	1	1	205	399	67	10	87.058052	American
5	1	20	1	1	2	282	399	67	11	96.507553	Airlines
5	1	20	1	1	3	358	400	42	13	96.976379	plane
5	1	20	1	1	4	410	401	50	10	96.923965	ticket
4	1	20	1	2	0	214	413	238	12	-1	
5	1	20	1	2	1	214	413	24	10	96.065414	for
5	1	20	1	2	2	248	413	50	11	96.508003	Rosser
5	1	20	1	2	3	308	414	49	10	96.613281	Reeves
5	1	20	1	2	4	367	414	33	10	93.192230	from
5	1	20	1	2	5	409	414	43	11	28.179688	Wash-
4	1	20	1	3	0	213	427	205	13	-1	
5	1	20	1	3	1	213	427	57	13	68.017006	ington,
5	1	20	1	3	2	282	428	31	11	77.112656	D.C,
5	1	20	1	3	3	325	429	15	10	96.068558	to
5	1	20	1	3	4	350	429	25	10	96.068558	New
5	1	20	1	3	5	384	429	34	10	96.817543	York
2	1	21	0	0	0	198	449	302	318	-1	
3	1	21	1	0	0	204	449	222	27	-1	
4	1	21	1	1	0	204	449	213	14	-1	
5	1	21	1	1	1	204	449	42	10	94.160828	Lunch
5	1	21	1	1	2	256	451	15	8	94.499977	at
5	1	21	1	1	3	282	450	23	10	94.499977	the
5	1	21	1	1	4	315	450	58	13	96.476349	Baroque
5	1	21	1	1	5	384	451	33	10	96.495438	with
4	1	21	1	2	0	213	463	213	13	-1	
5	1	21	1	2	1	213	463	66	13	96.837456	Reginald
5	1	21	1	2	2	289	463	41	11	96.212090	Wells
5	1	21	1	2	3	341	465	23	9	96.543976	and
5	1	21	1	2	4	375	465	51	10	96.371025	Rosser
3	1	21	2	0	0	198	477	64	11	-1	
4	1	21	2	1	0	198	477	64	11	-1	
5	1	21	2	1	1	198	484	4	1	67.902267	-
5	1	21	2	1	2	212	477	50	11	91.740631	Reeves
3	1	21	3	0	0	203	498	273	103	-1	
4	1	21	3	1	0	204	498	212	14	-1	
5	1	21	3	1	1	204	498	42	11	96.224113	Lunch
5	1	21	3	1	2	255	499	15	10	84.787704	at
5	1	21	3	1	3	282	499	22	10	84.787704	the
5	1	21	3	1	4	315	500	58	12	95.988388	Baroque
5	1	21	3	1	5	383	500	33	10	96.419685	with
4	1	21	3	2	0	212	513	254	14	-1	
5	1	21	3	2	1	212	513	51	10	95.768425	Rosser
5	1	21	3	2	2	272	513	56	12	61.738789	Reeves,
5	1	21	3	2	3	340	514	67	13	96.618752	Reginald
5	1	21	3	2	4	417	514	49	13	92.550583	Wells,
4	1	21	3	3	0	211	526	256	13	-1	
5	1	21	3	3	1	211	526	34	11	96.534927	Anne
5	1	21	3	3	2	255	527	66	10	95.490616	Hetfield
5	1	21	3	3	3	331	528	24	10	96.225441	and
5	1	21	3	3	4	366	528	42	11	96.225441	Peter
5	1	21	3	3	5	417	529	50	10	93.822372	Landau
4	1	21	3	4	0	203	548	273	14	-1	
5	1	21	3	4	1	203	548	42	10	94.711082	Lunch
5	1	21	3	4	2	254	549	16	10	93.409828	at
5	1	21	3	4	3	280	549	24	10	93.409828	the
5	1	21	3	4	4	340	552	32	10	80.503685	‘oque
5	1	21	3	4	5	382	550	34	10	96.903763	with
5	1	21	3	4	6	426	550	50	11	96.458069	Rosser
4	1	21	3	5	0	211	562	239	14	-1	
5	1	21	3	5	1	211	562	57	13	95.294777	Reeves,
5	1	21	3	5	2	280	562	32	11	87.409805	Arne
5	1	21	3	5	3	335	564	61	12	54.493771	Hetfield,
5	1	21	3	5	4	408	564	42	10	96.206955	Peter
4	1	21	3	6	0	211	576	220	13	-1	
5	1	21	3	6	1	211	576	57	13	0.000000	Landax,
5	1	21	3	6	2	280	577	23	10	94.000885	and
5	1	21	3	6	3	314	578	22	9	89.448471	Dr.
5	1	21	3	6	4	348	578	50	10	23.721069	Politz
5	1	21	3	6	5	408	581	23	7	90.650581	re:
4	1	21	3	7	0	211	590	143	11	-1	
5	1	21	3	7	1	211	590	58	11	59.677387	Tobacco
5	1	21	3	7	2	280	591	74	10	96.280220	Institute
3	1	21	4	0	0	202	611	288	56	-1	
4	1	21	4	1	0	202	611	272	13	-1	
5	1	21	4	1	1	202	611	42	11	87.083435	Lunch
5	1	21	4	1	2	253	612	34	10	95.975357	with
5	1	21	4	1	3	296	613	32	9	96.655273	Pete
5	1	21	4	1	4	356	613	42	10	78.843452	andau
5	1	21	4	1	5	408	614	23	10	96.252960	and
5	1	21	4	1	6	442	614	32	10	73.912582	Katt
4	1	21	4	2	0	211	626	279	15	-1	
5	1	21	4	2	1	211	626	48	13	95.754379	Clark,
5	1	21	4	2	2	270	626	84	12	96.280670	Newsweek's
5	1	21	4	2	3	364	627	59	11	96.360107	Medical
5	1	21	4	2	4	433	628	57	13	96.378578	Editor,
4	1	21	4	3	0	210	640	238	15	-1	
5	1	21	4	3	1	210	640	16	10	96.467064	to
5	1	21	4	3	2	236	640	58	11	96.467064	discuss
5	1	21	4	3	3	305	641	23	10	96.996872	the
5	1	21	4	3	4	338	641	59	11	95.736542	tobacco
5	1	21	4	3	5	407	644	41	11	96.944748	press
4	1	21	4	4	0	210	654	41	13	-1	
5	1	21	4	4	1	210	654	41	13	95.610336	image
3	1	21	5	0	0	200	676	300	50	-1	
4	1	21	5	1	0	201	676	299	14	-1	
5	1	21	5	1	1	201	676	42	11	93.057816	Lunch
5	1	21	5	1	2	252	677	16	9	93.057816	at
5	1	21	5	1	3	279	677	23	10	94.860443	the
5	1	21	5	1	4	313	677	57	13	89.692261	Baroque
5	1	21	5	1	5	381	678	33	10	96.281097	with
5	1	21	5	1	6	424	678	15	10	95.982773	Ed
5	1	21	5	1	7	449	678	51	11	95.982773	Miller
4	1	21	5	2	0	209	691	282	12	-1	
5	1	21	5	2	1	209	691	24	10	96.085846	and
5	1	21	5	2	2	244	691	22	10	92.367699	Dr.
5	1	21	5	2	3	278	691	33	10	96.212120	Blum
5	1	21	5	2	4	321	694	15	8	96.212120	re:
5	1	21	5	2	5	355	692	59	10	95.946564	tobacco
5	1	21	5	2	6	424	693	67	10	96.091782	research
4	1	21	5	3	0	200	712	213	14	-1	
5	1	21	5	3	1	200	712	25	9	94.836967	New
5	1	21	5	3	2	234	712	34	10	93.296890	York
5	1	21	5	3	3	278	712	49	11	91.687820	Fublic
5	1	21	5	3	4	338	713	58	13	93.139793	Library
5	1	21	5	3	5	406	719	7	2	82.111237	-
3	1	21	6	0	0	209	724	212	16	-1	
4	1	21	6	1	0	209	724	212	16	-1	
5	1	21	6	1	1	209	724	33	14	92.191071	9/13
5	1	21	6	1	2	252	726	42	11	94.622429	Xerox
5	1	21	6	1	3	304	728	49	12	96.351280	copies
5	1	21	6	1	4	363	728	58	9	95.470390	various
3	1	21	7	0	0	260	740	239	14	-1	
4	1	21	7	1	0	260	740	239	14	-1	
5	1	21	7	1	1	260	741	67	12	94.384895	magazine
5	1	21	7	1	2	338	742	66	10	96.920189	articles
5	1	21	7	1	3	449	740	50	14	91.880180	$38.40
3	1	21	8	0	0	209	753	221	14	-1	
4	1	21	8	1	0	209	753	221	14	-1	
5	1	21	8	1	1	209	753	32	14	96.855019	9/19
5	1	21	8	1	2	251	755	43	10	95.930115	Xerox
5	1	21	8	1	3	304	756	48	10	93.141235	copies
5	1	21	8	1	4	362	756	25	10	94.372879	New
5	1	21	8	1	5	396	756	34	10	96.976913	York
2	1	22	0	0	0	200	769	309	90	-1	
3	1	22	1	0	0	200	769	309	90	-1	
4	1	22	1	1	0	260	769	41	10	-1	
5	1	22	1	1	1	260	769	41	10	88.135109	Times
4	1	22	1	2	0	253	786	245	15	-1	
5	1	22	1	2	1	253	796	5	5	47.261093	.
5	1	22	1	2	2	457	786	41	12	81.260406	76:35
4	1	22	1	3	0	200	797	100	13	-1	
5	1	22	1	3	1	200	797	40	11	74.173897	Less:
5	1	22	1	3	2	251	798	24	12	77.260887	$95
5	1	22	1	3	3	285	799	15	9	64.430099	da
4	1	22	1	4	0	253	809	248	18	-1	
5	1	22	1	4	1	253	811	23	8	73.623001	Bee
5	1	22	1	4	2	287	809	15	11	19.264671	IH
5	1	22	1	4	3	458	814	43	13	81.469864	25.00
4	1	22	1	5	0	202	829	307	17	-1	
5	1	22	1	5	1	202	829	41	16	90.780746	(This
5	1	22	1	5	2	253	832	58	12	88.500900	deposit
5	1	22	1	5	3	321	832	50	14	52.536430	charge
5	1	22	1	5	4	381	833	24	10	0.000000	hes
5	1	22	1	5	5	415	834	34	10	0.000000	been
5	1	22	1	5	6	459	834	50	10	69.179932	trons—
4	1	22	1	6	0	216	837	275	22	-1	
5	1	22	1	6	1	216	842	51	11	89.142784	ferred
5	1	22	1	6	2	277	844	16	10	89.142784	to
5	1	22	1	6	3	304	844	23	10	94.450279	the
5	1	22	1	6	4	338	844	59	11	87.854942	Tobacco
5	1	22	1	6	5	408	837	83	22	55.051189	Institute)
2	1	23	0	0	0	314	549	25	24	-1	
3	1	23	1	0	0	314	549	25	24	-1	
4	1	23	1	1	0	314	549	25	24	-1	
5	1	23	1	1	1	314	549	25	24	95.000000	  
2	1	24	0	0	0	365	578	7	9	-1	
3	1	24	1	0	0	365	578	7	9	-1	
4	1	24	1	1	0	365	578	7	9	-1	
5	1	24	1	1	1	365	578	7	9	95.000000	 
2	1	25	0	0	0	332	616	6	2	-1	
3	1	25	1	0	0	332	616	6	2	-1	
4	1	25	1	1	0	332	616	6	2	-1	
5	1	25	1	1	1	332	616	6	2	95.000000	 
2	1	26	0	0	0	337	695	11	11	-1	
3	1	26	1	0	0	337	695	11	11	-1	
4	1	26	1	1	0	337	695	11	11	-1	
5	1	26	1	1	1	337	695	11	11	95.000000	 
2	1	27	0	0	0	320	773	57	7	-1	
3	1	27	1	0	0	320	773	57	7	-1	
4	1	27	1	1	0	320	773	57	7	-1	
5	1	27	1	1	1	320	773	57	7	95.000000	  
2	1	28	0	0	0	302	798	129	26	-1	
3	1	28	1	0	0	302	798	129	26	-1	
4	1	28	1	1	0	302	798	129	26	-1	
5	1	28	1	1	1	302	798	129	26	95.000000	  
2	1	29	0	0	0	563	380	44	113	-1	
3	1	29	1	0	0	563	380	44	113	-1	
4	1	29	1	1	0	573	380	34	12	-1	
5	1	29	1	1	1	573	380	34	12	30.703148	8.40
4	1	29	1	2	0	564	431	41	12	-1	
5	1	29	1	2	1	564	431	41	12	49.236938	47.22
4	1	29	1	3	0	563	471	42	22	-1	
5	1	29	1	3	1	563	471	42	22	2.790985	2.25
2	1	30	0	0	0	561	529	43	77	-1	
3	1	30	1	0	0	561	529	43	77	-1	
4	1	30	1	1	0	563	529	41	14	-1	
5	1	30	1	1	1	563	529	41	14	73.530884	43.95,
4	1	30	1	2	0	561	592	43	14	-1	
5	1	30	1	2	1	561	592	43	14	91.949547	40.50
2	1	31	0	0	0	561	658	42	11	-1	
3	1	31	1	0	0	561	658	42	11	-1	
4	1	31	1	1	0	561	658	42	11	-1	
5	1	31	1	1	1	561	658	42	11	94.453178	17.70
2	1	32	0	0	0	561	692	42	14	-1	
3	1	32	1	0	0	561	692	42	14	-1	
4	1	32	1	1	0	561	692	42	14	-1	
5	1	32	1	1	1	561	692	42	14	79.616814	43.20
2	1	33	0	0	0	561	817	42	12	-1	
3	1	33	1	0	0	561	817	42	12	-1	
4	1	33	1	1	0	561	817	42	12	-1	
5	1	33	1	1	1	561	817	42	12	69.594971	53.35
2	1	34	0	0	0	615	733	17	112	-1	
3	1	34	1	0	0	615	733	17	112	-1	
4	1	34	1	1	0	615	733	17	112	-1	
5	1	34	1	1	1	615	733	17	112	33.357407	STSETO069
2	1	35	0	0	0	652	807	58	9	-1	
3	1	35	1	0	0	652	807	58	9	-1	
4	1	35	1	1	0	652	807	58	9	-1	
5	1	35	1	1	1	652	807	58	9	76.304741	|
