level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
3	1	13	1	0	0	130	396	89	12	-1	
4	1	13	1	1	0	130	396	89	12	-1	
5	1	13	1	1	1	130	396	58	10	88.601982	Chromes
5	1	13	1	1	2	200	397	19	11	94.922211	(3)
2	1	14	0	0	0	520	396	65	11	-1	
3	1	14	1	0	0	520	396	65	11	-1	
4	1	14	1	1	0	520	396	65	11	-1	
5	1	14	1	1	1	520	396	6	11	84.065567	$
5	1	14	1	1	2	537	397	48	9	89.130928	715.00
2	1	15	0	0	0	0	410	718	523	-1	
3	1	15	1	0	0	0	410	718	523	-1	
4	1	15	1	1	0	0	410	718	523	-1	
5	1	15	1	1	1	0	410	718	523	95.000000	 
